0,1,2,3,4,5,6
208,语言学,"中国英语能力等级量表不同水平学习者区别性语言特征
研究",规划基金项目,20YJA740011,高霞,"北京航空航天大
学"
209,语言学,对话句法理论的发展及应用研究,规划基金项目,20YJA740041,王德亮,北京师范大学
210,语言学,现代汉语方言农业词汇的语言地理学研究,规划基金项目,20YJA740025,李润生,北京语言大学
211,语言学,韵律-结构-语义界面的汉语词法研究,规划基金项目,20YJA740032,孟凯,北京语言大学
212,语言学,海外珍藏韵书《翻切简可篇》与清代北京话语音研究,规划基金项目,20YJA740008,董冰华,长春理工大学
213,语言学,"我国基础教育阶段外语教师教学专长本土化研究：标准
、工具及实证探索",规划基金项目,20YJA740026,李伟英,长治学院
214,语言学,跨区域语言联盟视域下波英汉问答系统的比较研究,规划基金项目,20YJA740042,王小穹,重庆理工大学
215,语言学,汉学家韩南明清小说翻译的民俗传达与价值建构研究,规划基金项目,20YJA740028,刘晓晖,大连外国语大学
216,语言学,语言接触视角下现代汉语介词结构历时演变研究,规划基金项目,20YJA740059,张威,东北大学
217,语言学,美国华裔移民自然叙事中的多重身份建构研究,规划基金项目,20YJA740063,赵玉荣,东北大学
218,语言学,限时二语写作的影响因素及认知机制研究,规划基金项目,20YJA740052,杨颖莉,"对外经济贸易大
学"
219,语言学,湘南土话语音类型及接触机制研究,规划基金项目,20YJA740003,贝先明,"广东外语外贸大
学"
220,语言学,文化外译优先规划研究,规划基金项目,20YJA740022,黄忠廉,"广东外语外贸大
学"
221,语言学,基于标准的在线同伴评估英文作文评价量表研究,规划基金项目,20YJA740031,路美秀,"广东外语外贸大
学"
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
222,语言学,二语教材价值观话语建构的中外互鉴研究,规划基金项目,20YJA740050,熊涛,"广东外语外贸大
学"
223,语言学,"新时代西部民族地区高校外语教师信息化教学能力评估
及提升研究",规划基金项目,20YJA740021,黄玉华,广西财经学院
224,语言学,面向辞书编纂的简帛医学词语研究及数据库建设,规划基金项目,20YJA740065,周祖亮,广西中医药大学
225,语言学,"基于百年前西南文人白话作品和传教士文献的清末民初
西南官话语法研究",规划基金项目,20YJA740055,张超,贵州师范学院
226,语言学,中国话语的认知模型构建研究,规划基金项目,20YJA740066,邹春玲,哈尔滨理工大学
227,语言学,全媒体传播格局下法治宣传教育的多维语用研究,规划基金项目,20YJA740048,肖薇,合肥工业大学
228,语言学,《汉语大字典》承袭故训疑误考论,规划基金项目,20YJA740019,何茂活,河西学院
229,语言学,中国境内藏缅语名物化形态句法比较研究,规划基金项目,20YJA740030,鲁曼,湖南大学
230,语言学,湖南东北部汉语方言地图集研究,规划基金项目,20YJA740037,孙益民,"湖南大众传媒职
业技术学院"
231,语言学,本巴语语法研究,规划基金项目,20YJA740039,童芳华,华东交通大学
232,语言学,汉语一语和二语体范畴加工的ERPs研究,规划基金项目,20YJA740018,郝瑜鑫,华侨大学
233,语言学,汉语韵律和语体的互动研究,规划基金项目,20YJA740007,崔四行,华中师范大学
234,语言学,汉语排他性范畴研究,规划基金项目,20YJA740046,伍依兰,华中师范大学
235,语言学,基于语义依存图的汉语有标复句研究,规划基金项目,20YJA740047,肖明,华中师范大学
236,语言学,新中国国家通用语教育语境化路径的形成与走向研究,规划基金项目,20YJA740024,孔凡成,淮阴师范学院
237,语言学,"语篇-历史分析法框架下新时代中国国家认同与国家形象
良性建构研究",规划基金项目,20YJA740027,刘桂玲,吉林大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
238,语言学,苗语方言语音类型学研究,规划基金项目,20YJA740053,杨再彪,吉首大学
239,语言学,中国译者《论语》英译与传播研究（1898-2017）,规划基金项目,20YJA740056,张德福,江苏理工学院
240,语言学,互动语言学视角下汉语人称复指语及其话语立场研究,规划基金项目,20YJA740006,陈泽源,江西农业大学
241,语言学,汉语焦点语用实证研究,规划基金项目,20YJA740058,张水云,兰州大学
242,语言学,医患会话中身份构建的人际语用学研究,规划基金项目,20YJA740015,郭丽,临沂大学
243,语言学,类型学视阈下汉语常用词的跨域演变模式研究,规划基金项目,20YJA740023,贾燕子,闽南师范大学
244,语言学,"新时代背景下英语思维的内涵、应用及英语思维能力量
表开发研究",规划基金项目,20YJA740045,吴克炎,闽南师范大学
245,语言学,二语加工中“语音和执行”工作记忆的作用机制研究,规划基金项目,20YJA740054,易保树,南京邮电大学
246,语言学,析义元语言理论与《现代汉语词典》元语言研究,规划基金项目,20YJA740038,田宇贺,南通大学
247,语言学,我国日汉学习词典结构优化研究,规划基金项目,20YJA740057,张科蕾,青岛大学
248,语言学,跨语言比较视角下及物化现象的句法-语义界面研究,规划基金项目,20YJA740012,高秀雪,青岛农业大学
249,语言学,山西方言指示与称代范畴研究,规划基金项目,20YJA740036,史秀菊,山西大学
250,语言学,基于汉英平行语料库的贾平凹作品方言翻译研究,规划基金项目,20YJA740009,冯丽君,商洛学院
251,语言学,基于核心素养的英语测评体系的国别研究,规划基金项目,20YJA740060,张蔚磊,"上海对外经贸大
学"
252,语言学,八十年来山东境内三调方言的时空变异研究,规划基金项目,20YJA740034,亓海峰,上海外国语大学
253,语言学,中医药基本名词术语英译与传播研究,规划基金项目,20YJA740064,周恩,上海中医药大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
254,语言学,音系—句法的交互与英汉韵律结构对比研究,规划基金项目,20YJA740016,郭中子,天津外国语大学
255,语言学,中介语视域下中国日语学习者语篇衔接的历时性研究,规划基金项目,20YJA740029,刘泽军,天津外国语大学
256,语言学,西北民歌“花儿”词汇研究,规划基金项目,20YJA740004,毕小红,天水师范学院
257,语言学,《川音》辑佚与研究,规划基金项目,20YJA740017,韩小荆,武汉大学
258,语言学,全球化背景下的中国大学生英语语音能力培养研究,规划基金项目,20YJA740061,张妍岩,武汉大学
259,语言学,提高国家话语权的社交媒体舆情导控研究,规划基金项目,20YJA740062,赵玲,武汉大学
260,语言学,"面向高级汉语学习者的复句意合表征策略学习者平行语
料库建设",规划基金项目,20YJA740005,陈会林,"西安电子科技大
学"
261,语言学,"基于《抗战日语读本》的中国共产党早期外语教育思想
研究",规划基金项目,20YJA740044,毋育新,西安外国语大学
262,语言学,外语学习者听力理解影响机制研究,规划基金项目,20YJA740043,王云,"西北农林科技大
学"
263,语言学,基于语料库的藏语韵律短语分类研究,规划基金项目,20YJA740035,曲珍,西藏大学
264,语言学,生态进化视角下的英语及物性系统研究,规划基金项目,20YJA740049,辛志英,厦门大学
265,语言学,汉语儿童转述行为发展性研究,规划基金项目,20YJA740014,管玮,浙江财经大学
266,语言学,认知视角下手语作为第二语言的习得与教学研究,规划基金项目,20YJA740010,傅敏,"浙江特殊教育职
业学院"
267,语言学,《布莱克法律词典》中文翻译研究,规划基金项目,20YJA740020,胡光全,郑州大学
268,语言学,"新中国成立70年中国特色大国外交话语模式的历史演进
与创新发展研究(1949-2019)",规划基金项目,20YJA740033,牛桂玲,郑州大学
269,语言学,汉语连动式“单一事件化”研究,规划基金项目,20YJA740013,高增霞,中国人民大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
270,语言学,英汉词汇多义衍生共性的社会认知研究,规划基金项目,20YJA740051,许葵花,中国人民大学
271,语言学,华人离散译者对中国当代通俗文学的译介研究,规划基金项目,20YJA740040,汪世蓉,"中南财经政法大
学"
272,语言学,当代大学生的教养观念研究,规划基金项目,20YJA740001,"Bowcher
Wendy Lee",中山大学
273,语言学,中古蒙古语情态传据系统的功能-类型学研究,规划基金项目,20YJA740002,包满亮,中央民族大学
274,语言学,在线大学英语写作课程建设范式研究,青年基金项目,20YJC740016,黄红兵,安徽理工大学
275,语言学,秦篆文字材料的整理与研究,青年基金项目,20YJC740108,朱晨,安徽农业大学
276,语言学,"基于多视角学习的甲骨卜辞语义网络融合模型与应用研
究",青年基金项目,20YJC740042,马园园,安阳师范学院
277,语言学,认知语法视角下汉英主题结构的现实性与时空互动研究,青年基金项目,20YJC740025,李银美,北方工业大学
278,语言学,"中国西班牙语专业本科生语言学习观念：基础阶段跟踪
研究",青年基金项目,20YJC740053,宋扬,北京大学
279,语言学,"中美上市公司管理层话语功能特征对资本市场反应的影
响研究",青年基金项目,20YJC740002,部寒,"北京第二外国语
学院"
280,语言学,医疗情境中临终和死亡叙事的隐喻研究,青年基金项目,20YJC740060,王景云,北京工商大学
281,语言学,英汉与格交替的多变量统计建模及交叉验证研究,青年基金项目,20YJC740087,张懂,"北京航空航天大
学"
282,语言学,基于语料库的汉语二语课堂合作学习研究,青年基金项目,20YJC740034,刘路,北京体育大学
283,语言学,母语者和二语学习者形态复杂词加工机制的对比研究,青年基金项目,20YJC740069,吴兆红,北京外国语大学
284,语言学,基于汉英平行语料库的虚构运动事件类型学研究,青年基金项目,20YJC740077,杨京鹏,北京邮电大学
285,语言学,清末以来汉语报刊语词汇使用计量研究,青年基金项目,20YJC740050,饶高琦,北京语言大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
286,语言学,清华大学藏战国竹简文本来源问题综合研究,青年基金项目,20YJC740080,杨蒙生,北京语言大学
